U02A95, SLANTED EQUAL TO OR LESS-THAN          , els, eqslantless
U02A96, SLANTED EQUAL TO OR GREATER-THAN       , egs, eqslantgtr
U02A97, SLANTED EQUAL TO OR LESS-THAN WITH DOT INSIDE, elsdot
U02A98, SLANTED EQUAL TO OR GREATER-THAN WITH DOT INSIDE, egsdot
U02A99, DOUBLE-LINE EQUAL TO OR LESS-THAN      , el
U02A9A, DOUBLE-LINE EQUAL TO OR GREATER-THAN   , eg
U02A9D, SIMILAR OR LESS-THAN                   , siml
U02A9E, SIMILAR OR GREATER-THAN                , simg
U02A9F, SIMILAR ABOVE LESS-THAN ABOVE EQUALS SIGN, simlE
U02AA0, SIMILAR ABOVE GREATER-THAN ABOVE EQUALS SIGN, simgE
U02AA1, DOUBLE NESTED LESS-THAN                , LessLess
U02AA1-00338, DOUBLE NESTED LESS-THAN with slash, NotNestedLessLess
U02AA2, DOUBLE NESTED GREATER-THAN             , GreaterGreater
U02AA2-00338, DOUBLE NESTED GREATER-THAN with slash, NotNestedGreaterGreater
U02AA4, GREATER-THAN OVERLAPPING LESS-THAN     , glj
U02AA5, GREATER-THAN BESIDE LESS-THAN          , gla
U02AA6, LESS-THAN CLOSED BY CURVE              , ltcc
U02AA7, GREATER-THAN CLOSED BY CURVE           , gtcc
U02AA8, LESS-THAN CLOSED BY CURVE ABOVE SLANTED EQUAL, lescc
U02AA9, GREATER-THAN CLOSED BY CURVE ABOVE SLANTED EQUAL, gescc
U02AAA, SMALLER THAN                           , smt
U02AAB, LARGER THAN                            , lat
U02AAC, SMALLER THAN OR EQUAL TO               , smte
U02AAC-0FE00, SMALLER THAN OR slanted EQUAL    , smtes
U02AAD, LARGER THAN OR EQUAL TO                , late
U02AAD-0FE00, LARGER THAN OR slanted EQUAL     , lates
U02AAE, EQUALS SIGN WITH BUMPY ABOVE           , bumpE
U02AAF, PRECEDES ABOVE SINGLE-LINE EQUALS SIGN , pre, preceq, PrecedesEqual
U02AAF-00338, PRECEDES ABOVE SINGLE-LINE EQUALS SIGN with slash, npre, npreceq, NotPrecedesEqual
U02AB0, SUCCEEDS ABOVE SINGLE-LINE EQUALS SIGN , sce, succeq, SucceedsEqual
U02AB0-00338, SUCCEEDS ABOVE SINGLE-LINE EQUALS SIGN with slash, nsce, nsucceq, NotSucceedsEqual
U02AB3, PRECEDES ABOVE EQUALS SIGN             , prE
U02AB4, SUCCEEDS ABOVE EQUALS SIGN             , scE
U02AB5, PRECEDES ABOVE NOT EQUAL TO            , prnE, precneqq
U02AB6, SUCCEEDS ABOVE NOT EQUAL TO            , scnE, succneqq
U02AB7, PRECEDES ABOVE ALMOST EQUAL TO         , prap, precapprox
U02AB8, SUCCEEDS ABOVE ALMOST EQUAL TO         , scap, succapprox
U02AB9, PRECEDES ABOVE NOT ALMOST EQUAL TO     , prnap, precnapprox
U02ABA, SUCCEEDS ABOVE NOT ALMOST EQUAL TO     , scnap, succnapprox
U02ABB, DOUBLE PRECEDES                        , Pr
U02ABC, DOUBLE SUCCEEDS                        , Sc
U02ABD, SUBSET WITH DOT                        , subdot
U02ABE, SUPERSET WITH DOT                      , supdot
U02ABF, SUBSET WITH PLUS SIGN BELOW            , subplus
U02AC0, SUPERSET WITH PLUS SIGN BELOW          , supplus
U02AC1, SUBSET WITH MULTIPLICATION SIGN BELOW  , submult
U02AC2, SUPERSET WITH MULTIPLICATION SIGN BELOW, supmult
U02AC3, SUBSET OF OR EQUAL TO WITH DOT ABOVE   , subedot
U02AC4, SUPERSET OF OR EQUAL TO WITH DOT ABOVE , supedot
U02AC5, SUBSET OF ABOVE EQUALS SIGN            , subE, subseteqq
U02AC5-00338, SUBSET OF ABOVE EQUALS SIGN with slash, nsubE, nsubseteqq
U02AC6, SUPERSET OF ABOVE EQUALS SIGN          , supE, supseteqq
U02AC6-00338, SUPERSET OF ABOVE EQUALS SIGN with slash, nsupE, nsupseteqq
U02AC7, SUBSET OF ABOVE TILDE OPERATOR         , subsim
U02AC8, SUPERSET OF ABOVE TILDE OPERATOR       , supsim
U02ACB, SUBSET OF ABOVE NOT EQUAL TO           , subnE, subsetneqq
U02ACB-0FE00, SUBSET OF ABOVE NOT EQUAL TO - variant with stroke through bottom members, vsubnE, varsubsetneqq
U02ACC, SUPERSET OF ABOVE NOT EQUAL TO         , supnE, supsetneqq
U02ACC-0FE00, SUPERSET OF ABOVE NOT EQUAL TO - variant with stroke through bottom members, vsupnE, varsupsetneqq
U02ACF, CLOSED SUBSET                          , csub
U02AD0, CLOSED SUPERSET                        , csup
U02AD1, CLOSED SUBSET OR EQUAL TO              , csube
U02AD2, CLOSED SUPERSET OR EQUAL TO            , csupe
U02AD3, SUBSET ABOVE SUPERSET                  , subsup
U02AD4, SUPERSET ABOVE SUBSET                  , supsub
U02AD5, SUBSET ABOVE SUBSET                    , subsub
U02AD6, SUPERSET ABOVE SUPERSET                , supsup
U02AD7, SUPERSET BESIDE SUBSET                 , suphsub
U02AD8, SUPERSET BESIDE AND JOINED BY DASH WITH SUBSET, supdsub
U02AD9, ELEMENT OF OPENING DOWNWARDS           , forkv
U02ADA, PITCHFORK WITH TEE TOP                 , topfork
U02ADB, TRANSVERSAL INTERSECTION               , mlcp
U02AE4, VERTICAL BAR DOUBLE LEFT TURNSTILE     , Dashv, DoubleLeftTee
U02AE6, LONG DASH FROM LEFT MEMBER OF DOUBLE VERTICAL, Vdashl
U02AE7, SHORT DOWN TACK WITH OVERBAR           , Barv
U02AE8, SHORT UP TACK WITH UNDERBAR            , vBar
U02AE9, SHORT UP TACK ABOVE SHORT DOWN TACK    , vBarv
U02AEB, DOUBLE UP TACK                         , Vbar
U02AEC, DOUBLE STROKE NOT SIGN                 , Not
U02AED, REVERSED DOUBLE STROKE NOT SIGN        , bNot
U02AEE, DOES NOT DIVIDE WITH REVERSED NEGATION SLASH, rnmid
U02AEF, VERTICAL LINE WITH CIRCLE ABOVE        , cirmid
U02AF0, VERTICAL LINE WITH CIRCLE BELOW        , midcir
U02AF1, DOWN TACK WITH CIRCLE BELOW            , topcir
U02AF2, PARALLEL WITH HORIZONTAL STROKE        , nhpar
U02AF3, PARALLEL WITH TILDE OPERATOR           , parsim
U02AFD, DOUBLE SOLIDUS OPERATOR                , parsl
U02AFD-020E5, DOUBLE SOLIDUS OPERATOR with reverse slash, nparsl
U0300A, LEFT DOUBLE ANGLE BRACKET              , Lang
U0300B, RIGHT DOUBLE ANGLE BRACKET             , Rang
U03014, LEFT TORTOISE SHELL BRACKET            , lbbrk
U03015, RIGHT TORTOISE SHELL BRACKET           , rbbrk
U03018, LEFT WHITE TORTOISE SHELL BRACKET      , loang
U03019, RIGHT WHITE TORTOISE SHELL BRACKET     , roang
U0301A, LEFT WHITE SQUARE BRACKET              , lobrk, LeftDoubleBracket
U0301B, RIGHT WHITE SQUARE BRACKET             , robrk, RightDoubleBracket
U0FB00, LATIN SMALL LIGATURE FF                , fflig
U0FB01, LATIN SMALL LIGATURE FI                , filig
U0FB02, LATIN SMALL LIGATURE FL                , fllig
U0FB03, LATIN SMALL LIGATURE FFI               , ffilig
U0FB04, LATIN SMALL LIGATURE FFL               , ffllig
U0FE35, PRESENTATION FORM FOR VERTICAL LEFT PARENTHESIS, OverParenthesis
U0FE36, PRESENTATION FORM FOR VERTICAL RIGHT PARENTHESIS, UnderParenthesis
U0FE37, PRESENTATION FORM FOR VERTICAL LEFT CURLY BRACKET, OverBrace
U0FE38, PRESENTATION FORM FOR VERTICAL RIGHT CURLY BRACKET, UnderBrace
U0FFFD, REPLACEMENT CHARACTER                  , elinters, trpezium
U1D400, MATHEMATICAL BOLD CAPITAL A            , 
U1D401, MATHEMATICAL BOLD CAPITAL B            , 
U1D402, MATHEMATICAL BOLD CAPITAL C            , 
U1D403, MATHEMATICAL BOLD CAPITAL D            , 
U1D404, MATHEMATICAL BOLD CAPITAL E            , 
U1D405, MATHEMATICAL BOLD CAPITAL F            , 
U1D406, MATHEMATICAL BOLD CAPITAL G            , 
U1D407, MATHEMATICAL BOLD CAPITAL H            , 
U1D408, MATHEMATICAL BOLD CAPITAL I            , 
U1D409, MATHEMATICAL BOLD CAPITAL J            , 
U1D40A, MATHEMATICAL BOLD CAPITAL K            , 
U1D40B, MATHEMATICAL BOLD CAPITAL L            , 
U1D40C, MATHEMATICAL BOLD CAPITAL M            , 
U1D40D, MATHEMATICAL BOLD CAPITAL N            , 
U1D40E, MATHEMATICAL BOLD CAPITAL O            , 
U1D40F, MATHEMATICAL BOLD CAPITAL P            , 
U1D410, MATHEMATICAL BOLD CAPITAL Q            , 
U1D411, MATHEMATICAL BOLD CAPITAL R            , 
U1D412, MATHEMATICAL BOLD CAPITAL S            , 
U1D413, MATHEMATICAL BOLD CAPITAL T            , 
U1D414, MATHEMATICAL BOLD CAPITAL U            , 
U1D415, MATHEMATICAL BOLD CAPITAL V            , 
U1D416, MATHEMATICAL BOLD CAPITAL W            , 
U1D417, MATHEMATICAL BOLD CAPITAL X            , 
U1D418, MATHEMATICAL BOLD CAPITAL Y            , 
U1D419, MATHEMATICAL BOLD CAPITAL Z            , 
U1D41A, MATHEMATICAL BOLD SMALL A              , 
U1D41B, MATHEMATICAL BOLD SMALL B              , 
U1D41C, MATHEMATICAL BOLD SMALL C              , 
U1D41D, MATHEMATICAL BOLD SMALL D              , 
U1D41E, MATHEMATICAL BOLD SMALL E              , 
U1D41F, MATHEMATICAL BOLD SMALL F              , 
U1D420, MATHEMATICAL BOLD SMALL G              , 
U1D421, MATHEMATICAL BOLD SMALL H              , 
U1D422, MATHEMATICAL BOLD SMALL I              , 
U1D423, MATHEMATICAL BOLD SMALL J              , 
U1D424, MATHEMATICAL BOLD SMALL K              , 
U1D425, MATHEMATICAL BOLD SMALL L              , 
U1D426, MATHEMATICAL BOLD SMALL M              , 
U1D427, MATHEMATICAL BOLD SMALL N              , 
U1D428, MATHEMATICAL BOLD SMALL O              , 
U1D429, MATHEMATICAL BOLD SMALL P              , 
U1D42A, MATHEMATICAL BOLD SMALL Q              , 
U1D42B, MATHEMATICAL BOLD SMALL R              , 
U1D42C, MATHEMATICAL BOLD SMALL S              , 
U1D42D, MATHEMATICAL BOLD SMALL T              , 
U1D42E, MATHEMATICAL BOLD SMALL U              , 
U1D42F, MATHEMATICAL BOLD SMALL V              , 
U1D430, MATHEMATICAL BOLD SMALL W              , 
U1D431, MATHEMATICAL BOLD SMALL X              , 
U1D432, MATHEMATICAL BOLD SMALL Y              , 
U1D433, MATHEMATICAL BOLD SMALL Z              , 
U1D434, MATHEMATICAL ITALIC CAPITAL A          , 
U1D435, MATHEMATICAL ITALIC CAPITAL B          , 
U1D436, MATHEMATICAL ITALIC CAPITAL C          , 
U1D437, MATHEMATICAL ITALIC CAPITAL D          , 
U1D438, MATHEMATICAL ITALIC CAPITAL E          , 
U1D439, MATHEMATICAL ITALIC CAPITAL F          , 
U1D43A, MATHEMATICAL ITALIC CAPITAL G          , 
U1D43B, MATHEMATICAL ITALIC CAPITAL H          , 
U1D43C, MATHEMATICAL ITALIC CAPITAL I          , 
U1D43D, MATHEMATICAL ITALIC CAPITAL J          , 
U1D43E, MATHEMATICAL ITALIC CAPITAL K          , 
U1D43F, MATHEMATICAL ITALIC CAPITAL L          , 
U1D440, MATHEMATICAL ITALIC CAPITAL M          , 
U1D441, MATHEMATICAL ITALIC CAPITAL N          , 
U1D442, MATHEMATICAL ITALIC CAPITAL O          , 
U1D443, MATHEMATICAL ITALIC CAPITAL P          , 
U1D444, MATHEMATICAL ITALIC CAPITAL Q          , 
U1D445, MATHEMATICAL ITALIC CAPITAL R          , 
U1D446, MATHEMATICAL ITALIC CAPITAL S          , 
U1D447, MATHEMATICAL ITALIC CAPITAL T          , 
U1D448, MATHEMATICAL ITALIC CAPITAL U          , 
U1D449, MATHEMATICAL ITALIC CAPITAL V          , 
U1D44A, MATHEMATICAL ITALIC CAPITAL W          , 
U1D44B, MATHEMATICAL ITALIC CAPITAL X          , 
U1D44C, MATHEMATICAL ITALIC CAPITAL Y          , 
U1D44D, MATHEMATICAL ITALIC CAPITAL Z          , 
U1D44E, MATHEMATICAL ITALIC SMALL A            , 
U1D44F, MATHEMATICAL ITALIC SMALL B            , 
U1D450, MATHEMATICAL ITALIC SMALL C            , 
U1D451, MATHEMATICAL ITALIC SMALL D            , 
U1D452, MATHEMATICAL ITALIC SMALL E            , 
U1D453, MATHEMATICAL ITALIC SMALL F            , 
U1D454, MATHEMATICAL ITALIC SMALL G            , 
U1D456, MATHEMATICAL ITALIC SMALL I            , 
U1D457, MATHEMATICAL ITALIC SMALL J            , 
U1D458, MATHEMATICAL ITALIC SMALL K            , 
U1D459, MATHEMATICAL ITALIC SMALL L            , 
U1D45A, MATHEMATICAL ITALIC SMALL M            , 
U1D45B, MATHEMATICAL ITALIC SMALL N            , 
U1D45C, MATHEMATICAL ITALIC SMALL O            , 
U1D45D, MATHEMATICAL ITALIC SMALL P            , 
U1D45E, MATHEMATICAL ITALIC SMALL Q            , 
U1D45F, MATHEMATICAL ITALIC SMALL R            , 
U1D460, MATHEMATICAL ITALIC SMALL S            , 
U1D461, MATHEMATICAL ITALIC SMALL T            , 
U1D462, MATHEMATICAL ITALIC SMALL U            , 
U1D463, MATHEMATICAL ITALIC SMALL V            , 
U1D464, MATHEMATICAL ITALIC SMALL W            , 
U1D465, MATHEMATICAL ITALIC SMALL X            , 
U1D466, MATHEMATICAL ITALIC SMALL Y            , 
U1D467, MATHEMATICAL ITALIC SMALL Z            , 
U1D468, MATHEMATICAL BOLD ITALIC CAPITAL A     , 
U1D469, MATHEMATICAL BOLD ITALIC CAPITAL B     , 
U1D46A, MATHEMATICAL BOLD ITALIC CAPITAL C     , 
U1D46B, MATHEMATICAL BOLD ITALIC CAPITAL D     , 
U1D46C, MATHEMATICAL BOLD ITALIC CAPITAL E     , 
U1D46D, MATHEMATICAL BOLD ITALIC CAPITAL F     , 
U1D46E, MATHEMATICAL BOLD ITALIC CAPITAL G     , 
U1D46F, MATHEMATICAL BOLD ITALIC CAPITAL H     , 
U1D470, MATHEMATICAL BOLD ITALIC CAPITAL I     , 
U1D471, MATHEMATICAL BOLD ITALIC CAPITAL J     , 
U1D472, MATHEMATICAL BOLD ITALIC CAPITAL K     , 
U1D473, MATHEMATICAL BOLD ITALIC CAPITAL L     , 
U1D474, MATHEMATICAL BOLD ITALIC CAPITAL M     , 
U1D475, MATHEMATICAL BOLD ITALIC CAPITAL N     , 
U1D476, MATHEMATICAL BOLD ITALIC CAPITAL O     , 
U1D477, MATHEMATICAL BOLD ITALIC CAPITAL P     , 
U1D478, MATHEMATICAL BOLD ITALIC CAPITAL Q     , 
U1D479, MATHEMATICAL BOLD ITALIC CAPITAL R     , 
U1D47A, MATHEMATICAL BOLD ITALIC CAPITAL S     , 
U1D47B, MATHEMATICAL BOLD ITALIC CAPITAL T     , 
U1D47C, MATHEMATICAL BOLD ITALIC CAPITAL U     , 
U1D47D, MATHEMATICAL BOLD ITALIC CAPITAL V     , 
U1D47E, MATHEMATICAL BOLD ITALIC CAPITAL W     , 
U1D47F, MATHEMATICAL BOLD ITALIC CAPITAL X     , 
U1D480, MATHEMATICAL BOLD ITALIC CAPITAL Y     , 
U1D481, MATHEMATICAL BOLD ITALIC CAPITAL Z     , 
U1D482, MATHEMATICAL BOLD ITALIC SMALL A       , 
U1D483, MATHEMATICAL BOLD ITALIC SMALL B       , 
U1D484, MATHEMATICAL BOLD ITALIC SMALL C       , 
U1D485, MATHEMATICAL BOLD ITALIC SMALL D       , 
U1D486, MATHEMATICAL BOLD ITALIC SMALL E       , 
U1D487, MATHEMATICAL BOLD ITALIC SMALL F       , 
U1D488, MATHEMATICAL BOLD ITALIC SMALL G       , 
U1D489, MATHEMATICAL BOLD ITALIC SMALL H       , 
U1D48A, MATHEMATICAL BOLD ITALIC SMALL I       , 
U1D48B, MATHEMATICAL BOLD ITALIC SMALL J       , 
U1D48C, MATHEMATICAL BOLD ITALIC SMALL K       , 
U1D48D, MATHEMATICAL BOLD ITALIC SMALL L       , 
U1D48E, MATHEMATICAL BOLD ITALIC SMALL M       , 
U1D48F, MATHEMATICAL BOLD ITALIC SMALL N       , 
U1D490, MATHEMATICAL BOLD ITALIC SMALL O       , 
U1D491, MATHEMATICAL BOLD ITALIC SMALL P       , 
U1D492, MATHEMATICAL BOLD ITALIC SMALL Q       , 
U1D493, MATHEMATICAL BOLD ITALIC SMALL R       , 
U1D494, MATHEMATICAL BOLD ITALIC SMALL S       , 
U1D495, MATHEMATICAL BOLD ITALIC SMALL T       , 
U1D496, MATHEMATICAL BOLD ITALIC SMALL U       , 
U1D497, MATHEMATICAL BOLD ITALIC SMALL V       , 
U1D498, MATHEMATICAL BOLD ITALIC SMALL W       , 
U1D499, MATHEMATICAL BOLD ITALIC SMALL X       , 
U1D49A, MATHEMATICAL BOLD ITALIC SMALL Y       , 
U1D49B, MATHEMATICAL BOLD ITALIC SMALL Z       , 
U1D49C, MATHEMATICAL SCRIPT CAPITAL A          , Ascr
U1D49E, MATHEMATICAL SCRIPT CAPITAL C          , Cscr
U1D49F, MATHEMATICAL SCRIPT CAPITAL D          , Dscr
U1D4A2, MATHEMATICAL SCRIPT CAPITAL G          , Gscr
U1D4A5, MATHEMATICAL SCRIPT CAPITAL J          , Jscr
U1D4A6, MATHEMATICAL SCRIPT CAPITAL K          , Kscr
U1D4A9, MATHEMATICAL SCRIPT CAPITAL N          , Nscr
U1D4AA, MATHEMATICAL SCRIPT CAPITAL O          , Oscr
U1D4AB, MATHEMATICAL SCRIPT CAPITAL P          , Pscr
U1D4AC, MATHEMATICAL SCRIPT CAPITAL Q          , Qscr
U1D4AE, MATHEMATICAL SCRIPT CAPITAL S          , Sscr
U1D4AF, MATHEMATICAL SCRIPT CAPITAL T          , Tscr
U1D4B0, MATHEMATICAL SCRIPT CAPITAL U          , Uscr
U1D4B1, MATHEMATICAL SCRIPT CAPITAL V          , Vscr
U1D4B2, MATHEMATICAL SCRIPT CAPITAL W          , Wscr
U1D4B3, MATHEMATICAL SCRIPT CAPITAL X          , Xscr
U1D4B4, MATHEMATICAL SCRIPT CAPITAL Y          , Yscr
U1D4B5, MATHEMATICAL SCRIPT CAPITAL Z          , Zscr
U1D4B6, MATHEMATICAL SCRIPT SMALL A            , ascr
U1D4B7, MATHEMATICAL SCRIPT SMALL B            , bscr
U1D4B8, MATHEMATICAL SCRIPT SMALL C            , cscr
U1D4B9, MATHEMATICAL SCRIPT SMALL D            , dscr
U1D4BB, MATHEMATICAL SCRIPT SMALL F            , fscr
U1D4BD, MATHEMATICAL SCRIPT SMALL H            , hscr
U1D4BE, MATHEMATICAL SCRIPT SMALL I            , iscr
U1D4BF, MATHEMATICAL SCRIPT SMALL J            , jscr
U1D4C0, MATHEMATICAL SCRIPT SMALL K            , kscr
U1D4C1, MATHEMATICAL SCRIPT SMALL L            , lscr
U1D4C2, MATHEMATICAL SCRIPT SMALL M            , mscr
U1D4C3, MATHEMATICAL SCRIPT SMALL N            , nscr
U1D4C5, MATHEMATICAL SCRIPT SMALL P            , pscr
U1D4C6, MATHEMATICAL SCRIPT SMALL Q            , qscr
U1D4C7, MATHEMATICAL SCRIPT SMALL R            , rscr
U1D4C8, MATHEMATICAL SCRIPT SMALL S            , sscr
U1D4C9, MATHEMATICAL SCRIPT SMALL T            , tscr
U1D4CA, MATHEMATICAL SCRIPT SMALL U            , uscr
U1D4CB, MATHEMATICAL SCRIPT SMALL V            , vscr
U1D4CC, MATHEMATICAL SCRIPT SMALL W            , wscr
U1D4CD, MATHEMATICAL SCRIPT SMALL X            , xscr
U1D4CE, MATHEMATICAL SCRIPT SMALL Y            , yscr
U1D4CF, MATHEMATICAL SCRIPT SMALL Z            , zscr
U1D4D0, MATHEMATICAL BOLD SCRIPT CAPITAL A     , 
U1D4D1, MATHEMATICAL BOLD SCRIPT CAPITAL B     , 
U1D4D2, MATHEMATICAL BOLD SCRIPT CAPITAL C     , 
U1D4D3, MATHEMATICAL BOLD SCRIPT CAPITAL D     , 
U1D4D4, MATHEMATICAL BOLD SCRIPT CAPITAL E     , 
U1D4D5, MATHEMATICAL BOLD SCRIPT CAPITAL F     , 
U1D4D6, MATHEMATICAL BOLD SCRIPT CAPITAL G     , 
U1D4D7, MATHEMATICAL BOLD SCRIPT CAPITAL H     , 
U1D4D8, MATHEMATICAL BOLD SCRIPT CAPITAL I     , 
U1D4D9, MATHEMATICAL BOLD SCRIPT CAPITAL J     , 
U1D4DA, MATHEMATICAL BOLD SCRIPT CAPITAL K     , 
U1D4DB, MATHEMATICAL BOLD SCRIPT CAPITAL L     , 
U1D4DC, MATHEMATICAL BOLD SCRIPT CAPITAL M     , 
U1D4DD, MATHEMATICAL BOLD SCRIPT CAPITAL N     , 
U1D4DE, MATHEMATICAL BOLD SCRIPT CAPITAL O     , 
U1D4DF, MATHEMATICAL BOLD SCRIPT CAPITAL P     , 
U1D4E0, MATHEMATICAL BOLD SCRIPT CAPITAL Q     , 
U1D4E1, MATHEMATICAL BOLD SCRIPT CAPITAL R     , 
U1D4E2, MATHEMATICAL BOLD SCRIPT CAPITAL S     , 
U1D4E3, MATHEMATICAL BOLD SCRIPT CAPITAL T     , 
U1D4E4, MATHEMATICAL BOLD SCRIPT CAPITAL U     , 
U1D4E5, MATHEMATICAL BOLD SCRIPT CAPITAL V     , 
U1D4E6, MATHEMATICAL BOLD SCRIPT CAPITAL W     , 
U1D4E7, MATHEMATICAL BOLD SCRIPT CAPITAL X     , 
U1D4E8, MATHEMATICAL BOLD SCRIPT CAPITAL Y     , 
U1D4E9, MATHEMATICAL BOLD SCRIPT CAPITAL Z     , 
U1D4EA, MATHEMATICAL BOLD SCRIPT SMALL A       , 
U1D4EB, MATHEMATICAL BOLD SCRIPT SMALL B       , 
U1D4EC, MATHEMATICAL BOLD SCRIPT SMALL C       , 
U1D4ED, MATHEMATICAL BOLD SCRIPT SMALL D       , 
U1D4EE, MATHEMATICAL BOLD SCRIPT SMALL E       , 
U1D4EF, MATHEMATICAL BOLD SCRIPT SMALL F       , 
U1D4F0, MATHEMATICAL BOLD SCRIPT SMALL G       , 
U1D4F1, MATHEMATICAL BOLD SCRIPT SMALL H       , 
U1D4F2, MATHEMATICAL BOLD SCRIPT SMALL I       , 
U1D4F3, MATHEMATICAL BOLD SCRIPT SMALL J       , 
U1D4F4, MATHEMATICAL BOLD SCRIPT SMALL K       , 
U1D4F5, MATHEMATICAL BOLD SCRIPT SMALL L       , 
U1D4F6, MATHEMATICAL BOLD SCRIPT SMALL M       , 
U1D4F7, MATHEMATICAL BOLD SCRIPT SMALL N       , 
U1D4F8, MATHEMATICAL BOLD SCRIPT SMALL O       , 
U1D4F9, MATHEMATICAL BOLD SCRIPT SMALL P       , 
U1D4FA, MATHEMATICAL BOLD SCRIPT SMALL Q       , 
U1D4FB, MATHEMATICAL BOLD SCRIPT SMALL R       , 
U1D4FC, MATHEMATICAL BOLD SCRIPT SMALL S       , 
U1D4FD, MATHEMATICAL BOLD SCRIPT SMALL T       , 
U1D4FE, MATHEMATICAL BOLD SCRIPT SMALL U       , 
U1D4FF, MATHEMATICAL BOLD SCRIPT SMALL V       , 
U1D500, MATHEMATICAL BOLD SCRIPT SMALL W       , 
U1D501, MATHEMATICAL BOLD SCRIPT SMALL X       , 
U1D502, MATHEMATICAL BOLD SCRIPT SMALL Y       , 
U1D503, MATHEMATICAL BOLD SCRIPT SMALL Z       , 
U1D504, MATHEMATICAL FRAKTUR CAPITAL A         , Afr
U1D505, MATHEMATICAL FRAKTUR CAPITAL B         , Bfr
U1D507, MATHEMATICAL FRAKTUR CAPITAL D         , Dfr
U1D508, MATHEMATICAL FRAKTUR CAPITAL E         , Efr
U1D509, MATHEMATICAL FRAKTUR CAPITAL F         , Ffr
U1D50A, MATHEMATICAL FRAKTUR CAPITAL G         , Gfr
U1D50D, MATHEMATICAL FRAKTUR CAPITAL J         , Jfr
U1D50E, MATHEMATICAL FRAKTUR CAPITAL K         , Kfr
U1D50F, MATHEMATICAL FRAKTUR CAPITAL L         , Lfr
U1D510, MATHEMATICAL FRAKTUR CAPITAL M         , Mfr
U1D511, MATHEMATICAL FRAKTUR CAPITAL N         , Nfr
U1D512, MATHEMATICAL FRAKTUR CAPITAL O         , Ofr
U1D513, MATHEMATICAL FRAKTUR CAPITAL P         , Pfr
U1D514, MATHEMATICAL FRAKTUR CAPITAL Q         , Qfr
U1D516, MATHEMATICAL FRAKTUR CAPITAL S         , Sfr
U1D517, MATHEMATICAL FRAKTUR CAPITAL T         , Tfr
U1D518, MATHEMATICAL FRAKTUR CAPITAL U         , Ufr
U1D519, MATHEMATICAL FRAKTUR CAPITAL V         , Vfr
U1D51A, MATHEMATICAL FRAKTUR CAPITAL W         , Wfr
U1D51B, MATHEMATICAL FRAKTUR CAPITAL X         , Xfr
U1D51C, MATHEMATICAL FRAKTUR CAPITAL Y         , Yfr
U1D51E, MATHEMATICAL FRAKTUR SMALL A           , afr
U1D51F, MATHEMATICAL FRAKTUR SMALL B           , bfr
U1D520, MATHEMATICAL FRAKTUR SMALL C           , cfr
U1D521, MATHEMATICAL FRAKTUR SMALL D           , dfr
U1D522, MATHEMATICAL FRAKTUR SMALL E           , efr
U1D523, MATHEMATICAL FRAKTUR SMALL F           , ffr
U1D524, MATHEMATICAL FRAKTUR SMALL G           , gfr
U1D525, MATHEMATICAL FRAKTUR SMALL H           , hfr
U1D526, MATHEMATICAL FRAKTUR SMALL I           , ifr
U1D527, MATHEMATICAL FRAKTUR SMALL J           , jfr
U1D528, MATHEMATICAL FRAKTUR SMALL K           , kfr
U1D529, MATHEMATICAL FRAKTUR SMALL L           , lfr
U1D52A, MATHEMATICAL FRAKTUR SMALL M           , mfr
U1D52B, MATHEMATICAL FRAKTUR SMALL N           , nfr
U1D52C, MATHEMATICAL FRAKTUR SMALL O           , ofr
U1D52D, MATHEMATICAL FRAKTUR SMALL P           , pfr
U1D52E, MATHEMATICAL FRAKTUR SMALL Q           , qfr
U1D52F, MATHEMATICAL FRAKTUR SMALL R           , rfr
U1D530, MATHEMATICAL FRAKTUR SMALL S           , sfr
U1D531, MATHEMATICAL FRAKTUR SMALL T           , tfr
U1D532, MATHEMATICAL FRAKTUR SMALL U           , ufr
U1D533, MATHEMATICAL FRAKTUR SMALL V           , vfr
U1D534, MATHEMATICAL FRAKTUR SMALL W           , wfr
U1D535, MATHEMATICAL FRAKTUR SMALL X           , xfr
U1D536, MATHEMATICAL FRAKTUR SMALL Y           , yfr
U1D537, MATHEMATICAL FRAKTUR SMALL Z           , zfr
U1D538, MATHEMATICAL DOUBLE-STRUCK CAPITAL A   , Aopf
U1D539, MATHEMATICAL DOUBLE-STRUCK CAPITAL B   , Bopf
U1D53B, MATHEMATICAL DOUBLE-STRUCK CAPITAL D   , Dopf
U1D53C, MATHEMATICAL DOUBLE-STRUCK CAPITAL E   , Eopf
U1D53D, MATHEMATICAL DOUBLE-STRUCK CAPITAL F   , Fopf
U1D53E, MATHEMATICAL DOUBLE-STRUCK CAPITAL G   , Gopf
U1D540, MATHEMATICAL DOUBLE-STRUCK CAPITAL I   , Iopf
U1D541, MATHEMATICAL DOUBLE-STRUCK CAPITAL J   , Jopf
U1D542, MATHEMATICAL DOUBLE-STRUCK CAPITAL K   , Kopf
U1D543, MATHEMATICAL DOUBLE-STRUCK CAPITAL L   , Lopf
U1D544, MATHEMATICAL DOUBLE-STRUCK CAPITAL M   , Mopf
U1D546, MATHEMATICAL DOUBLE-STRUCK CAPITAL O   , Oopf
U1D54A, MATHEMATICAL DOUBLE-STRUCK CAPITAL S   , Sopf
U1D54B, MATHEMATICAL DOUBLE-STRUCK CAPITAL T   , Topf
